,id,omeka_url
396,0071824cx041-01,https://v3.imaginerio.org/api/items/410
397,0071824cx041-02,https://v3.imaginerio.org/api/items/411
398,0071824cx042-01,https://v3.imaginerio.org/api/items/412
399,0071824cx042-02,https://v3.imaginerio.org/api/items/413
400,0071824cx042-03,https://v3.imaginerio.org/api/items/414
401,0071824cx042-06,https://v3.imaginerio.org/api/items/415
402,0071824cx042-07,https://v3.imaginerio.org/api/items/416
403,0071824cx042-08,https://v3.imaginerio.org/api/items/417
404,0071824cx042-09,https://v3.imaginerio.org/api/items/418
405,0071824cx042-10,https://v3.imaginerio.org/api/items/419
406,0071824cx042-11,https://v3.imaginerio.org/api/items/420
407,0071824cx042-13,https://v3.imaginerio.org/api/items/421
408,0071824cx043a-01,https://v3.imaginerio.org/api/items/422
409,0071824cx043a-03,https://v3.imaginerio.org/api/items/423
410,0071824cx043a-11,https://v3.imaginerio.org/api/items/424
411,0071824cx045-03,https://v3.imaginerio.org/api/items/425
412,0071824cx045-04,https://v3.imaginerio.org/api/items/426
413,0071824cx045-10,https://v3.imaginerio.org/api/items/427
414,0071824cx045-11,https://v3.imaginerio.org/api/items/428
415,0071824cx045-12,https://v3.imaginerio.org/api/items/429
416,0071824cx046-02,https://v3.imaginerio.org/api/items/430
417,0071824cx046-05,https://v3.imaginerio.org/api/items/431
418,0071824cx049b-02,https://v3.imaginerio.org/api/items/432
419,0071824cx049b-06,https://v3.imaginerio.org/api/items/433
420,0071824cx049b-08,https://v3.imaginerio.org/api/items/434
421,0071824cx050-01,https://v3.imaginerio.org/api/items/435
422,0071824cx050-06,https://v3.imaginerio.org/api/items/436
423,0071824cx056-01,https://v3.imaginerio.org/api/items/437
424,0071824cx056-02,https://v3.imaginerio.org/api/items/438
425,0071824cx056-04,https://v3.imaginerio.org/api/items/439
426,0071824cx056-05,https://v3.imaginerio.org/api/items/440
427,0071824cx056-06,https://v3.imaginerio.org/api/items/441
428,0071824cx056-07,https://v3.imaginerio.org/api/items/442
429,0071824cx056-08,https://v3.imaginerio.org/api/items/443
430,0071824cx057-03,https://v3.imaginerio.org/api/items/444
431,0071824cx057-04,https://v3.imaginerio.org/api/items/445
432,0071824cx057-09,https://v3.imaginerio.org/api/items/446
433,0071824cx057-10,https://v3.imaginerio.org/api/items/447
434,0071824cx057-11,https://v3.imaginerio.org/api/items/448
435,0071824cx060-01,https://v3.imaginerio.org/api/items/449
436,0071824cx060-04,https://v3.imaginerio.org/api/items/450
437,0071824cx060-05,https://v3.imaginerio.org/api/items/451
438,0071824cx060-06,https://v3.imaginerio.org/api/items/452
439,0071824cx060-07,https://v3.imaginerio.org/api/items/453
440,0071824cx063-02,https://v3.imaginerio.org/api/items/454
441,0071824cx063-06,https://v3.imaginerio.org/api/items/455
442,0071824cx063-08,https://v3.imaginerio.org/api/items/456
443,0071824cx063-09,https://v3.imaginerio.org/api/items/457
444,0071824cx063-10,https://v3.imaginerio.org/api/items/458
445,0071824cx064-10,https://v3.imaginerio.org/api/items/459
446,0071824cx064-11,https://v3.imaginerio.org/api/items/460
447,0071824cx064-14,https://v3.imaginerio.org/api/items/461
448,0071824cx065-02,https://v3.imaginerio.org/api/items/462
449,0071824cx065-03,https://v3.imaginerio.org/api/items/463
450,0071824cx065-05,https://v3.imaginerio.org/api/items/464
451,0071824cx065-06,https://v3.imaginerio.org/api/items/465
452,0071824cx065-07,https://v3.imaginerio.org/api/items/466
453,0071824cx065-08,https://v3.imaginerio.org/api/items/467
454,0071824cx065-09,https://v3.imaginerio.org/api/items/468
455,0071824cx065-10,https://v3.imaginerio.org/api/items/469
456,0071824cx065-11,https://v3.imaginerio.org/api/items/470
457,0071824cx065-12,https://v3.imaginerio.org/api/items/471
458,0071824cx066-08,https://v3.imaginerio.org/api/items/472
459,0071824cx066-12,https://v3.imaginerio.org/api/items/473
460,0071824cx066-13,https://v3.imaginerio.org/api/items/474
461,0071824cx066-14,https://v3.imaginerio.org/api/items/475
462,0071824cx066-15,https://v3.imaginerio.org/api/items/476
463,0071824cx066-16,https://v3.imaginerio.org/api/items/477
464,0071824cx067-01,https://v3.imaginerio.org/api/items/478
465,0071824cx067-02,https://v3.imaginerio.org/api/items/479
466,0071824cx067-03,https://v3.imaginerio.org/api/items/480
467,0071824cx067-04,https://v3.imaginerio.org/api/items/481
468,0071824cx067-05,https://v3.imaginerio.org/api/items/482
469,0071824cx068-01,https://v3.imaginerio.org/api/items/483
470,0071824cx068-09,https://v3.imaginerio.org/api/items/484
471,0071824cx068-10,https://v3.imaginerio.org/api/items/485
472,0071824cx068-11,https://v3.imaginerio.org/api/items/486
473,0071824cx068-12,https://v3.imaginerio.org/api/items/487
474,0071824cx068-13,https://v3.imaginerio.org/api/items/488
475,0071824cx068-16,https://v3.imaginerio.org/api/items/489
476,0071824cx070-02,https://v3.imaginerio.org/api/items/490
477,0071824cx070-03,https://v3.imaginerio.org/api/items/491
478,0071824cx070-04,https://v3.imaginerio.org/api/items/492
479,0071824cx070-08,https://v3.imaginerio.org/api/items/493
480,0071824cx070-09,https://v3.imaginerio.org/api/items/494
481,0071824cx070-10,https://v3.imaginerio.org/api/items/495
482,0071824cx070-11,https://v3.imaginerio.org/api/items/496
483,0071824cx070-12,https://v3.imaginerio.org/api/items/497
484,0071824cx070-13,https://v3.imaginerio.org/api/items/498
485,0071824cx071-03,https://v3.imaginerio.org/api/items/499
486,0071824cx071-05,https://v3.imaginerio.org/api/items/500
487,0071824cx071-07,https://v3.imaginerio.org/api/items/501
488,0071824cx071-09,https://v3.imaginerio.org/api/items/502
489,0071824cx071-10,https://v3.imaginerio.org/api/items/503
490,0071824cx072-01,https://v3.imaginerio.org/api/items/504
491,0071824cx072-02,https://v3.imaginerio.org/api/items/505
492,0071824cx072-04,https://v3.imaginerio.org/api/items/506
493,0071824cx072-07,https://v3.imaginerio.org/api/items/507
494,0071824cx072-08,https://v3.imaginerio.org/api/items/508
495,0071824cx072-10,https://v3.imaginerio.org/api/items/509
496,0071824cx081-01,https://v3.imaginerio.org/api/items/510
497,0071824cx081-02,https://v3.imaginerio.org/api/items/511
498,0071824cx081-05,https://v3.imaginerio.org/api/items/512
499,0071824cx081-06,https://v3.imaginerio.org/api/items/513
500,0071824cx081-08,https://v3.imaginerio.org/api/items/514
501,0071824cx083-15,https://v3.imaginerio.org/api/items/515
502,0071824cx084-08,https://v3.imaginerio.org/api/items/516
503,0071824cx084-09,https://v3.imaginerio.org/api/items/517
504,0071824cx084-10,https://v3.imaginerio.org/api/items/518
505,0071824cx092-06,https://v3.imaginerio.org/api/items/519
506,0071824cx093-03,https://v3.imaginerio.org/api/items/520
507,0071824cx096b-01,https://v3.imaginerio.org/api/items/521
508,0071824cx096b-04,https://v3.imaginerio.org/api/items/522
509,0071824cx096b-05,https://v3.imaginerio.org/api/items/523
510,0071824cx098-02,https://v3.imaginerio.org/api/items/524
511,0071824cx098-03,https://v3.imaginerio.org/api/items/525
512,0071824cx098-06,https://v3.imaginerio.org/api/items/526
513,0071824cx098-08,https://v3.imaginerio.org/api/items/527
514,0071824cx101-07,https://v3.imaginerio.org/api/items/528
515,0071824cx101-09,https://v3.imaginerio.org/api/items/529
516,0071824cx101-10,https://v3.imaginerio.org/api/items/530
517,0071824cx101-11,https://v3.imaginerio.org/api/items/531
518,0071824cx106-03,https://v3.imaginerio.org/api/items/532
519,0071824cx106-04,https://v3.imaginerio.org/api/items/533
520,0071824cx106-06,https://v3.imaginerio.org/api/items/534
521,0071824cx106-07,https://v3.imaginerio.org/api/items/535
522,0071824cx109a-06,https://v3.imaginerio.org/api/items/536
523,0071824cx109a-07,https://v3.imaginerio.org/api/items/537
524,0071824cx111-02,https://v3.imaginerio.org/api/items/538
525,0071824cx111-05,https://v3.imaginerio.org/api/items/539
526,0071824cx112-01,https://v3.imaginerio.org/api/items/540
527,0071824cx112-02,https://v3.imaginerio.org/api/items/541
528,0071824cx112-03,https://v3.imaginerio.org/api/items/542
529,0071824cx112-04,https://v3.imaginerio.org/api/items/543
530,0071824cx112-05,https://v3.imaginerio.org/api/items/544
531,0071824cx112-06,https://v3.imaginerio.org/api/items/545
532,0071824cx112-07,https://v3.imaginerio.org/api/items/546
533,0071824cx112-08,https://v3.imaginerio.org/api/items/547
534,0071824cx112-10,https://v3.imaginerio.org/api/items/548
535,0071824cx112-11,https://v3.imaginerio.org/api/items/549
536,0071824cx114-01,https://v3.imaginerio.org/api/items/550
537,0071824cx114-02,https://v3.imaginerio.org/api/items/551
538,0071824cx114-03,https://v3.imaginerio.org/api/items/552
539,0071824cx114-04,https://v3.imaginerio.org/api/items/553
540,0071824cx114-05,https://v3.imaginerio.org/api/items/554
541,0071824cx114-06,https://v3.imaginerio.org/api/items/555
542,0071824cx125-01,https://v3.imaginerio.org/api/items/556
543,0071824cx126-01,https://v3.imaginerio.org/api/items/557
544,0071824cx126-02,https://v3.imaginerio.org/api/items/558
545,0071824cx126-05,https://v3.imaginerio.org/api/items/559
546,0071824cx126-06,https://v3.imaginerio.org/api/items/560
547,0071824cx126-08,https://v3.imaginerio.org/api/items/561
548,0071824cx126-09,https://v3.imaginerio.org/api/items/562
549,0071824cx126-10,https://v3.imaginerio.org/api/items/563
550,0071824cx126-11,https://v3.imaginerio.org/api/items/564
551,0071824cx127-06,https://v3.imaginerio.org/api/items/565
552,0071824cx127-07,https://v3.imaginerio.org/api/items/566
553,0071824cx127-08,https://v3.imaginerio.org/api/items/567
554,0071824cxambulantesb-05,https://v3.imaginerio.org/api/items/568
555,0071824cxavulsos2-03,https://v3.imaginerio.org/api/items/569
556,0071824cxavulsos2-04,https://v3.imaginerio.org/api/items/570
557,0071824cxjulioferrez2-01,https://v3.imaginerio.org/api/items/571
558,0071824cxminas3-07,https://v3.imaginerio.org/api/items/572
559,0071824cxpintcand-01,https://v3.imaginerio.org/api/items/573
560,0071824cxpintcand-03,https://v3.imaginerio.org/api/items/574
561,0071824cxpintcand-04,https://v3.imaginerio.org/api/items/575
562,0071824cxrio1-09,https://v3.imaginerio.org/api/items/576
563,0071824cxrio2-02_2,https://v3.imaginerio.org/api/items/577
564,0071824cxrio2-03,https://v3.imaginerio.org/api/items/578
565,0071824cxrio2-04,https://v3.imaginerio.org/api/items/579
566,0071824cxrio2-05,https://v3.imaginerio.org/api/items/580
567,0071824cxrio2-06,https://v3.imaginerio.org/api/items/581
568,0071824cxrio2-07,https://v3.imaginerio.org/api/items/582
569,0071824cxrio2-09,https://v3.imaginerio.org/api/items/583
570,0071824cxrio2-10,https://v3.imaginerio.org/api/items/584
571,0071824cxrio2-11,https://v3.imaginerio.org/api/items/585
572,0071824cxrio2-12,https://v3.imaginerio.org/api/items/586
573,0071824cxrio2-13,https://v3.imaginerio.org/api/items/587
574,0071824cxrio3-01,https://v3.imaginerio.org/api/items/588
575,0071824cxrio3-02,https://v3.imaginerio.org/api/items/589
576,0071824cxrio3-04,https://v3.imaginerio.org/api/items/590
577,0071824cxrio3-05,https://v3.imaginerio.org/api/items/591
578,0071824cxrio3-09,https://v3.imaginerio.org/api/items/592
579,0071824cxrio4-05,https://v3.imaginerio.org/api/items/593
580,0071824cxsn1-04,https://v3.imaginerio.org/api/items/594
581,0071824cxsn1-10,https://v3.imaginerio.org/api/items/595
582,0071824cxsn1-12,https://v3.imaginerio.org/api/items/596
583,0071824cxsn2-01,https://v3.imaginerio.org/api/items/597
584,0071824cxsn2-02,https://v3.imaginerio.org/api/items/598
585,0071824cxsn2-03,https://v3.imaginerio.org/api/items/599
586,0071824cxsn2-04,https://v3.imaginerio.org/api/items/600
587,0071824cxsn2-06,https://v3.imaginerio.org/api/items/601
588,0071824cxsn2-08,https://v3.imaginerio.org/api/items/602
589,0071824cxsn2-09,https://v3.imaginerio.org/api/items/603
590,0071824cxsn2-10,https://v3.imaginerio.org/api/items/604
591,0071824cxsn2-13,https://v3.imaginerio.org/api/items/605
592,0071824cxvarios1-01,https://v3.imaginerio.org/api/items/606
593,0071824cxvarios1-02,https://v3.imaginerio.org/api/items/607
594,0071824cxvarios1-03,https://v3.imaginerio.org/api/items/608
595,0071824cxvarios1-04,https://v3.imaginerio.org/api/items/609
596,0071824cxvarios1-05,https://v3.imaginerio.org/api/items/610
597,0071824cxvarios1-06,https://v3.imaginerio.org/api/items/611
598,0072430cx003b-01,https://v3.imaginerio.org/api/items/612
599,0072430cx003b-02,https://v3.imaginerio.org/api/items/613
600,0072430cx003b-03,https://v3.imaginerio.org/api/items/614
601,0072430cx003b-04,https://v3.imaginerio.org/api/items/615
602,0072430cx003b-05,https://v3.imaginerio.org/api/items/616
603,0072430cx003b-06,https://v3.imaginerio.org/api/items/617
604,0072430cx003b-07,https://v3.imaginerio.org/api/items/618
605,0072430cx003b-08,https://v3.imaginerio.org/api/items/619
606,0072430cx003b-09,https://v3.imaginerio.org/api/items/620
607,0072430cx003b-10,https://v3.imaginerio.org/api/items/621
608,0072430cx003b-11,https://v3.imaginerio.org/api/items/622
609,0072430cx004-01,https://v3.imaginerio.org/api/items/623
610,0072430cx004-02,https://v3.imaginerio.org/api/items/624
611,0072430cx004-03,https://v3.imaginerio.org/api/items/625
612,0072430cx006-01,https://v3.imaginerio.org/api/items/626
613,0072430cx006-03,https://v3.imaginerio.org/api/items/627
614,0072430cx006-04,https://v3.imaginerio.org/api/items/628
615,0072430cx006-05,https://v3.imaginerio.org/api/items/629
616,0072430cx006-12,https://v3.imaginerio.org/api/items/630
617,0072430cx007-03,https://v3.imaginerio.org/api/items/631
618,0072430cx007-05,https://v3.imaginerio.org/api/items/632
619,0072430cx007-07,https://v3.imaginerio.org/api/items/633
620,0072430cx007-11,https://v3.imaginerio.org/api/items/634
621,0072430cx007-13,https://v3.imaginerio.org/api/items/635
622,0072430cx009-01,https://v3.imaginerio.org/api/items/636
623,0072430cx009-02,https://v3.imaginerio.org/api/items/637
624,0072430cx009-03,https://v3.imaginerio.org/api/items/638
625,0072430cx009-04,https://v3.imaginerio.org/api/items/639
626,0072430cx009-05,https://v3.imaginerio.org/api/items/640
627,0072430cx009-06,https://v3.imaginerio.org/api/items/641
628,0072430cx009-07,https://v3.imaginerio.org/api/items/642
629,0072430cx009-08,https://v3.imaginerio.org/api/items/643
630,0072430cx009-09,https://v3.imaginerio.org/api/items/644
631,0072430cx010-03,https://v3.imaginerio.org/api/items/645
632,0072430cx010-05,https://v3.imaginerio.org/api/items/646
633,0072430cx010-06,https://v3.imaginerio.org/api/items/647
634,0072430cx011-01,https://v3.imaginerio.org/api/items/648
635,0072430cx011-04,https://v3.imaginerio.org/api/items/649
636,0072430cx011-06,https://v3.imaginerio.org/api/items/650
637,0072430cx022-16,https://v3.imaginerio.org/api/items/651
638,0072430cx023-04,https://v3.imaginerio.org/api/items/652
639,0072430cx025-02,https://v3.imaginerio.org/api/items/653
640,0072430cx027-01,https://v3.imaginerio.org/api/items/654
641,0072430cx027-04,https://v3.imaginerio.org/api/items/655
642,0072430cx027-05,https://v3.imaginerio.org/api/items/656
643,0072430cx027-06,https://v3.imaginerio.org/api/items/657
644,0072430cx027-07,https://v3.imaginerio.org/api/items/658
645,0072430cx027-08,https://v3.imaginerio.org/api/items/659
646,0072430cx027-09,https://v3.imaginerio.org/api/items/660
647,0072430cx027-10,https://v3.imaginerio.org/api/items/661
648,0072430cx027-11,https://v3.imaginerio.org/api/items/662
649,0072430cx027-12,https://v3.imaginerio.org/api/items/663
650,0072430cx028-01,https://v3.imaginerio.org/api/items/664
651,0072430cx028-02,https://v3.imaginerio.org/api/items/665
652,0072430cx028-03,https://v3.imaginerio.org/api/items/666
653,0072430cx030-01,https://v3.imaginerio.org/api/items/667
654,0072430cx030-04,https://v3.imaginerio.org/api/items/668
655,0072430cx031-05,https://v3.imaginerio.org/api/items/669
656,0072430cx031-07,https://v3.imaginerio.org/api/items/670
657,0072430cx031-08,https://v3.imaginerio.org/api/items/671
658,0072430cx031-11,https://v3.imaginerio.org/api/items/672
659,0072430cx031-13,https://v3.imaginerio.org/api/items/673
660,0072430cx032b-06,https://v3.imaginerio.org/api/items/674
661,0072430cx032b-07,https://v3.imaginerio.org/api/items/675
662,0072430cx033b-01,https://v3.imaginerio.org/api/items/676
663,0072430cx033b-02,https://v3.imaginerio.org/api/items/677
664,0072430cx037-06,https://v3.imaginerio.org/api/items/678
665,0072430cx040-01,https://v3.imaginerio.org/api/items/679
666,0072430cx040-02,https://v3.imaginerio.org/api/items/680
667,0072430cx040-03,https://v3.imaginerio.org/api/items/681
668,0072430cx040-05,https://v3.imaginerio.org/api/items/682
669,0072430cx040-06,https://v3.imaginerio.org/api/items/683
670,0072430cx040-07,https://v3.imaginerio.org/api/items/684
671,0072430cx040-08,https://v3.imaginerio.org/api/items/685
672,0072430cx041-01,https://v3.imaginerio.org/api/items/686
673,0072430cx043-02,https://v3.imaginerio.org/api/items/687
674,0072430cx043-03,https://v3.imaginerio.org/api/items/688
675,0072430cx043-05,https://v3.imaginerio.org/api/items/689
676,0072430cx043-06,https://v3.imaginerio.org/api/items/690
677,0072430cx043-07,https://v3.imaginerio.org/api/items/691
678,0072430cx043-08,https://v3.imaginerio.org/api/items/692
679,0072430cx043-09,https://v3.imaginerio.org/api/items/693
680,0072430cx044a-01,https://v3.imaginerio.org/api/items/694
681,0072430cx044a-04,https://v3.imaginerio.org/api/items/695
682,0072430cx044a-05,https://v3.imaginerio.org/api/items/696
683,0072430cx044a-07,https://v3.imaginerio.org/api/items/697
684,0072430cx044a-08,https://v3.imaginerio.org/api/items/698
685,0072430cx044a-09,https://v3.imaginerio.org/api/items/699
686,0072430cx045a-04,https://v3.imaginerio.org/api/items/700
687,0072430cx045a-05,https://v3.imaginerio.org/api/items/701
688,0072430cx046-01,https://v3.imaginerio.org/api/items/702
689,0072430cx046-02,https://v3.imaginerio.org/api/items/703
690,0072430cx046-03,https://v3.imaginerio.org/api/items/704
691,0072430cx046-06,https://v3.imaginerio.org/api/items/705
692,0072430cx046-08,https://v3.imaginerio.org/api/items/706
693,0072430cx046-09,https://v3.imaginerio.org/api/items/707
694,0072430cx046-10,https://v3.imaginerio.org/api/items/708
695,0072430cx046-11,https://v3.imaginerio.org/api/items/709
696,0072430cx046-12,https://v3.imaginerio.org/api/items/710
697,0072430cx046-13,https://v3.imaginerio.org/api/items/711
698,0072430cx046-15,https://v3.imaginerio.org/api/items/712
699,0072430cx046-16,https://v3.imaginerio.org/api/items/713
700,0072430cx047-02,https://v3.imaginerio.org/api/items/714
701,0072430cx047-03,https://v3.imaginerio.org/api/items/715
702,0072430cx047-04,https://v3.imaginerio.org/api/items/716
703,0072430cx050-04,https://v3.imaginerio.org/api/items/717
704,0072430cx050-05,https://v3.imaginerio.org/api/items/718
705,0072430cx050-06,https://v3.imaginerio.org/api/items/719
706,0072430cx053-02,https://v3.imaginerio.org/api/items/720
707,0072430cx053-06,https://v3.imaginerio.org/api/items/721
708,0072430cx055-04,https://v3.imaginerio.org/api/items/722
709,0072430cx055-05,https://v3.imaginerio.org/api/items/723
710,0072430cx055-06,https://v3.imaginerio.org/api/items/724
711,0072430cx055-07,https://v3.imaginerio.org/api/items/725
712,0072430cx055-08,https://v3.imaginerio.org/api/items/726
713,0072430cx055-10,https://v3.imaginerio.org/api/items/727
714,0072430cx055-11,https://v3.imaginerio.org/api/items/728
715,0072430cx056a-01,https://v3.imaginerio.org/api/items/729
716,0072430cx056a-04,https://v3.imaginerio.org/api/items/730
717,0072430cx056a-07,https://v3.imaginerio.org/api/items/731
718,0072430cx056a-08,https://v3.imaginerio.org/api/items/732
719,0072430cx056a-11,https://v3.imaginerio.org/api/items/733
720,0072430cx056a-12,https://v3.imaginerio.org/api/items/734
721,0072430cx058-02,https://v3.imaginerio.org/api/items/735
722,0072430cx058-03,https://v3.imaginerio.org/api/items/736
723,0072430cx058-04,https://v3.imaginerio.org/api/items/737
724,0072430cx058-05,https://v3.imaginerio.org/api/items/738
725,0072430cx058-06,https://v3.imaginerio.org/api/items/739
726,0072430cx058-09,https://v3.imaginerio.org/api/items/740
727,0072430cx058-10,https://v3.imaginerio.org/api/items/741
728,0072430cx058-11,https://v3.imaginerio.org/api/items/742
729,0072430cx058-12,https://v3.imaginerio.org/api/items/743
730,0072430cx058-13,https://v3.imaginerio.org/api/items/744
731,0072430cx058-14,https://v3.imaginerio.org/api/items/745
732,0072430cx061-03,https://v3.imaginerio.org/api/items/746
733,0072430cx066-01,https://v3.imaginerio.org/api/items/747
734,0072430cx066-03,https://v3.imaginerio.org/api/items/748
735,0072430cx066-07,https://v3.imaginerio.org/api/items/749
736,0072430cx066-08,https://v3.imaginerio.org/api/items/750
737,0072430cx066-09,https://v3.imaginerio.org/api/items/751
738,0072430cx066-10,https://v3.imaginerio.org/api/items/752
739,0072430cx066-11,https://v3.imaginerio.org/api/items/753
740,0072430cx066-12,https://v3.imaginerio.org/api/items/754
741,0072430cx066-13,https://v3.imaginerio.org/api/items/755
742,0072430cx068-02,https://v3.imaginerio.org/api/items/756
743,0072430cx068-03,https://v3.imaginerio.org/api/items/757
744,0072430cx068-05,https://v3.imaginerio.org/api/items/758
745,0072430cx068-08,https://v3.imaginerio.org/api/items/759
746,0072430cx069-06,https://v3.imaginerio.org/api/items/760
747,0072430cx069-07,https://v3.imaginerio.org/api/items/761
748,0072430cx069-08,https://v3.imaginerio.org/api/items/762
749,0072430cx069-10,https://v3.imaginerio.org/api/items/763
750,0072430cx097-05,https://v3.imaginerio.org/api/items/764
751,0072430cx097-06,https://v3.imaginerio.org/api/items/765
752,0072430cx097-09,https://v3.imaginerio.org/api/items/766
753,0072430cx097-10,https://v3.imaginerio.org/api/items/767
754,013RJ001010,https://v3.imaginerio.org/api/items/768
755,013RJ009013,https://v3.imaginerio.org/api/items/769
756,014AM001006,https://v3.imaginerio.org/api/items/770
757,014AM001009,https://v3.imaginerio.org/api/items/771
758,014AM001010,https://v3.imaginerio.org/api/items/772
759,014AM001011,https://v3.imaginerio.org/api/items/773
760,014AM001012,https://v3.imaginerio.org/api/items/774
761,014AM001013,https://v3.imaginerio.org/api/items/775
762,014AM002002,https://v3.imaginerio.org/api/items/776
763,014AM002003,https://v3.imaginerio.org/api/items/777
764,014AM002004,https://v3.imaginerio.org/api/items/778
765,014AM002005,https://v3.imaginerio.org/api/items/779
766,014AM002007,https://v3.imaginerio.org/api/items/780
767,014AM002008,https://v3.imaginerio.org/api/items/781
768,014AM002011,https://v3.imaginerio.org/api/items/782
769,014AM002012,https://v3.imaginerio.org/api/items/783
770,014AM002013,https://v3.imaginerio.org/api/items/784
771,014AM002015,https://v3.imaginerio.org/api/items/785
772,014AM002016,https://v3.imaginerio.org/api/items/786
773,014AM002017,https://v3.imaginerio.org/api/items/787
774,014AM002019,https://v3.imaginerio.org/api/items/788
775,014AM003001,https://v3.imaginerio.org/api/items/789
776,014AM003005,https://v3.imaginerio.org/api/items/790
